Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,Country,Product_Category,Product_Name,Unit_Price,Quantity,Discount_Pct,Sales_Revenue,Cost,Profit,Shipping_Status,Satisfaction_Rating
ORD-20166,2025-04-06,CUST-1111,Corporate,North America,Canada,Electronics,Wireless Audio,335.77,1,0.05,318.98,213.57,105.41,Delivered,4
ORD-20167,2026-03-05,CUST-1386,Enterprise,Europe,Spain,Office Furniture,LED Desk Lighting,132.52,4,0.05,503.58,304.49,199.09,Delivered,3
ORD-20168,2025-02-04,CUST-1044,Enterprise,Europe,France,Electronics,Smart Wearables,435.72,5,0.0,2178.6,1658.28,520.32,Delivered,4
ORD-20169,2025-07-14,CUST-1000,Corporate,Asia Pacific,Japan,Office Supplies,Breakroom Supplies,81.3,1,0.15,69.1,37.62,31.48,Delivered,4
ORD-20170,2026-01-04,CUST-1024,Consumer,North America,Mexico,Electronics,Wireless Audio,346.01,4,0.1,1245.64,826.97,418.67,Delivered,4
ORD-20171,2025-11-11,CUST-1301,Corporate,Europe,Netherlands,Electronics,Laptops & Workstations,1272.04,1,0.1,1144.84,821.15,323.69,Cancelled,1
ORD-20172,2026-06-02,CUST-1318,Corporate,Europe,Spain,Office Furniture,LED Desk Lighting,88.43,1,0.0,88.43,43.37,45.06,Delivered,4
ORD-20173,2025-04-21,CUST-1374,Corporate,Asia Pacific,Japan,Electronics,Monitors & Displays,714.07,1,0.05,678.37,412.23,266.14,Delivered,3
ORD-20174,2025-10-02,CUST-1098,Consumer,Asia Pacific,Japan,Electronics,Wireless Audio,205.0,2,0.1,369.0,235.85,133.15,Delivered,4
ORD-20175,2025-10-21,CUST-1084,Consumer,North America,Mexico,Software & Cloud,DevOps Productivity Tools,1495.83,1,0.05,1421.04,325.02,1096.02,Delivered,3
ORD-20176,2025-07-18,CUST-1222,Small Business,North America,Mexico,Electronics,Wireless Audio,152.42,10,0.05,1447.99,887.75,560.24,Delivered,2
ORD-20177,2025-07-02,CUST-1373,Corporate,North America,Mexico,Electronics,Smartphones & Tablets,1372.17,2,0.05,2607.12,1707.08,900.04,Delivered,4
ORD-20178,2026-04-12,CUST-1029,Corporate,North America,Canada,Software & Cloud,Enterprise CRM License,1425.58,4,0.1,5132.09,758.0,4374.09,Delivered,3
ORD-20179,2025-04-21,CUST-1009,Small Business,North America,USA,Electronics,Monitors & Displays,386.7,1,0.1,348.03,217.48,130.55,Delivered,3
ORD-20180,2025-08-03,CUST-1188,Enterprise,North America,Mexico,Office Supplies,High-Volume Printers,443.02,3,0.0,1329.06,865.6,463.46,Delivered,2
ORD-20181,2025-01-21,CUST-1199,Corporate,North America,USA,Office Furniture,Acoustic Office Pods,4341.81,8,0.0,34734.48,16613.46,18121.02,Delivered,4
ORD-20182,2026-01-14,CUST-1297,Small Business,North America,USA,Software & Cloud,AI Assistant Subscription,242.91,3,0.0,728.73,107.24,621.49,Delivered,3
ORD-20183,2026-04-29,CUST-1367,Small Business,Asia Pacific,Singapore,Software & Cloud,Cybersecurity Suite,1487.76,2,0.1,2677.97,403.51,2274.46,Delivered,4
ORD-20184,2025-01-24,CUST-1285,Corporate,Europe,Netherlands,Electronics,Smartphones & Tablets,926.22,5,0.0,4631.1,2814.4,1816.7,Delivered,1
ORD-20185,2025-05-06,CUST-1206,Corporate,Middle East & Africa,Saudi Arabia,Software & Cloud,Enterprise CRM License,1842.6,4,0.0,7370.4,1270.64,6099.76,Delivered,3
ORD-20186,2026-07-22,CUST-1384,Enterprise,Europe,Spain,Electronics,Laptops & Workstations,1291.7,5,0.0,6458.5,4105.99,2352.51,Delivered,5
ORD-20187,2026-05-07,CUST-1107,Corporate,Asia Pacific,India,Software & Cloud,Cloud Analytics Suite,2693.59,4,0.15,9158.21,1248.66,7909.55,Delivered,4
ORD-20188,2026-03-28,CUST-1238,Corporate,Europe,United Kingdom,Office Furniture,Acoustic Office Pods,3953.27,1,0.0,3953.27,1913.52,2039.75,Delivered,3
ORD-20189,2025-02-14,CUST-1316,Consumer,Europe,France,Electronics,Smartphones & Tablets,767.92,1,0.15,652.73,426.27,226.46,Delivered,5
ORD-20190,2025-11-30,CUST-1286,Small Business,Latin America,Colombia,Software & Cloud,Cybersecurity Suite,1529.8,1,0.0,1529.8,200.63,1329.17,Delivered,3
ORD-20191,2025-01-01,CUST-1073,Enterprise,Asia Pacific,India,Software & Cloud,DevOps Productivity Tools,1062.77,2,0.0,2125.54,409.46,1716.08,Processing,4
ORD-20192,2025-02-25,CUST-1270,Small Business,North America,Canada,Software & Cloud,Cybersecurity Suite,1682.8,1,0.0,1682.8,361.71,1321.09,Delivered,4
ORD-20193,2026-05-27,CUST-1372,Corporate,North America,Mexico,Office Supplies,Storage & Archiving Units,155.16,3,0.0,465.48,242.29,223.19,Delivered,4
ORD-20194,2026-07-14,CUST-1022,Enterprise,North America,Mexico,Software & Cloud,DevOps Productivity Tools,1343.58,1,0.1,1209.22,178.29,1030.93,Delivered,3
ORD-20195,2026-01-22,CUST-1013,Corporate,Latin America,Brazil,Electronics,Laptops & Workstations,1873.5,3,0.1,5058.45,3334.19,1724.26,Delivered,4
ORD-20196,2025-12-30,CUST-1396,Enterprise,Europe,Netherlands,Electronics,Smartphones & Tablets,642.26,3,0.0,1926.78,1424.75,502.03,Delivered,5
ORD-20197,2025-05-01,CUST-1382,Corporate,North America,Mexico,Office Supplies,Presentation Equipment,205.85,1,0.05,195.56,129.7,65.86,Delivered,1
ORD-20198,2026-05-11,CUST-1158,Small Business,Asia Pacific,India,Electronics,Laptops & Workstations,2480.05,1,0.0,2480.05,1883.08,596.97,Delivered,3
ORD-20199,2025-12-23,CUST-1225,Consumer,Asia Pacific,South Korea,Electronics,Laptops & Workstations,1312.72,2,0.15,2231.62,1612.13,619.49,Delivered,2
ORD-20200,2026-01-03,CUST-1376,Enterprise,Asia Pacific,Singapore,Office Furniture,Acoustic Office Pods,4783.63,1,0.0,4783.63,2438.88,2344.75,Delivered,4
ORD-20201,2025-08-09,CUST-1100,Corporate,North America,Mexico,Software & Cloud,Cybersecurity Suite,766.28,8,0.15,5210.7,1519.13,3691.57,Delivered,5
ORD-20202,2026-05-25,CUST-1115,Consumer,Asia Pacific,Australia,Electronics,Smartphones & Tablets,1204.95,2,0.05,2289.41,1627.97,661.44,Delivered,4
ORD-20203,2025-06-16,CUST-1149,Corporate,North America,USA,Office Furniture,Ergonomic Executive Chairs,589.99,1,0.05,560.49,265.19,295.3,Delivered,4
ORD-20204,2025-07-18,CUST-1215,Corporate,Middle East & Africa,South Africa,Electronics,Laptops & Workstations,2099.24,3,0.0,6297.72,4574.35,1723.37,Delivered,4
ORD-20205,2026-01-02,CUST-1123,Small Business,Europe,Germany,Office Furniture,Acoustic Office Pods,3099.11,2,0.0,6198.22,2830.47,3367.75,Delivered,4
ORD-20206,2025-02-13,CUST-1044,Small Business,Europe,Spain,Electronics,Smart Wearables,168.66,4,0.0,674.64,485.51,189.13,Delivered,3
ORD-20207,2026-04-13,CUST-1296,Corporate,Asia Pacific,Australia,Office Furniture,LED Desk Lighting,84.17,1,0.0,84.17,48.38,35.79,Delivered,5
ORD-20208,2026-01-29,CUST-1048,Small Business,North America,USA,Electronics,Monitors & Displays,791.04,1,0.0,791.04,518.85,272.19,Delivered,5
ORD-20209,2026-04-24,CUST-1291,Small Business,Latin America,Brazil,Software & Cloud,Cybersecurity Suite,448.79,4,0.0,1795.16,292.36,1502.8,Delivered,4
ORD-20210,2025-09-19,CUST-1155,Corporate,North America,Canada,Office Supplies,Paper & Stationeries Pack,73.87,8,0.0,590.96,303.64,287.32,Delivered,4
ORD-20211,2025-02-26,CUST-1054,Corporate,North America,Mexico,Electronics,Laptops & Workstations,2498.43,1,0.05,2373.51,1859.61,513.9,Delivered,3
ORD-20212,2025-07-03,CUST-1041,Corporate,Latin America,Colombia,Office Supplies,Storage & Archiving Units,136.92,1,0.1,123.23,70.85,52.38,Processing,4
ORD-20213,2025-01-17,CUST-1038,Enterprise,North America,Mexico,Electronics,Smartphones & Tablets,959.95,3,0.05,2735.86,1644.02,1091.84,Delivered,3
ORD-20214,2025-07-23,CUST-1343,Corporate,Middle East & Africa,Saudi Arabia,Office Furniture,LED Desk Lighting,87.27,2,0.05,165.81,90.69,75.12,Delivered,3
ORD-20215,2025-12-01,CUST-1108,Enterprise,North America,USA,Electronics,Laptops & Workstations,2216.31,2,0.1,3989.36,2731.52,1257.84,Delivered,4
ORD-20216,2025-04-06,CUST-1071,Corporate,Europe,United Kingdom,Software & Cloud,DevOps Productivity Tools,915.44,4,0.0,3661.76,632.56,3029.2,Delivered,5
ORD-20217,2026-02-06,CUST-1157,Corporate,Middle East & Africa,UAE,Electronics,Monitors & Displays,466.96,5,0.0,2334.8,1416.41,918.39,Shipped,2
ORD-20218,2026-02-13,CUST-1000,Corporate,North America,Mexico,Office Supplies,Paper & Stationeries Pack,77.35,3,0.0,232.05,128.26,103.79,Delivered,3
ORD-20219,2025-05-13,CUST-1326,Small Business,Europe,Germany,Office Furniture,Adjustable Standing Desks,778.52,10,0.0,7785.2,4367.94,3417.26,Delivered,5
ORD-20220,2025-09-09,CUST-1273,Corporate,Europe,Germany,Software & Cloud,Cloud Analytics Suite,1037.15,2,0.05,1970.59,386.39,1584.2,Delivered,3
ORD-20221,2026-04-23,CUST-1155,Enterprise,North America,Canada,Software & Cloud,Cloud Analytics Suite,1780.92,2,0.2,2849.47,741.83,2107.64,Delivered,4
ORD-20222,2026-04-09,CUST-1006,Enterprise,North America,Mexico,Electronics,Wireless Audio,317.0,4,0.05,1204.6,945.54,259.06,Delivered,4
ORD-20223,2026-07-04,CUST-1178,Small Business,Asia Pacific,South Korea,Software & Cloud,DevOps Productivity Tools,1032.45,4,0.05,3923.31,1097.54,2825.77,Delivered,4
ORD-20224,2025-03-05,CUST-1163,Enterprise,Middle East & Africa,Saudi Arabia,Software & Cloud,Cybersecurity Suite,444.36,3,0.05,1266.43,189.27,1077.16,Shipped,4
ORD-20225,2026-03-23,CUST-1068,Enterprise,North America,Canada,Electronics,Wireless Audio,345.62,5,0.0,1728.1,1368.67,359.43,Shipped,4
ORD-20226,2025-08-18,CUST-1217,Corporate,Latin America,Colombia,Office Supplies,Paper & Stationeries Pack,54.77,2,0.15,93.11,58.88,34.23,Delivered,4
ORD-20227,2025-08-18,CUST-1309,Corporate,North America,Mexico,Electronics,Smartphones & Tablets,852.53,1,0.0,852.53,566.62,285.91,Delivered,4
ORD-20228,2025-11-21,CUST-1168,Corporate,North America,Canada,Electronics,Monitors & Displays,653.5,4,0.05,2483.3,1943.54,539.76,Delivered,3
ORD-20229,2026-01-19,CUST-1243,Enterprise,Asia Pacific,Japan,Electronics,Smart Wearables,161.7,2,0.1,291.06,199.7,91.36,Delivered,4
ORD-20230,2025-04-09,CUST-1246,Corporate,Latin America,Brazil,Electronics,Smartphones & Tablets,794.89,4,0.0,3179.56,2047.19,1132.37,Delivered,4
ORD-20231,2026-05-21,CUST-1184,Corporate,Europe,Germany,Office Supplies,Paper & Stationeries Pack,114.64,8,0.0,917.12,527.51,389.61,Delivered,3
ORD-20232,2025-05-23,CUST-1113,Small Business,Asia Pacific,Singapore,Electronics,Smartphones & Tablets,622.5,2,0.05,1182.75,911.64,271.11,Delivered,3
ORD-20233,2026-03-05,CUST-1025,Small Business,North America,Canada,Software & Cloud,Cloud Analytics Suite,1797.63,4,0.2,5752.42,1506.8,4245.62,Delivered,4
ORD-20234,2025-10-05,CUST-1225,Small Business,North America,Canada,Office Supplies,Paper & Stationeries Pack,113.69,2,0.0,227.38,145.41,81.97,Delivered,4
ORD-20235,2025-05-11,CUST-1120,Consumer,Middle East & Africa,UAE,Electronics,Monitors & Displays,616.52,1,0.05,585.69,455.73,129.96,Delivered,5
ORD-20236,2025-04-01,CUST-1138,Corporate,Middle East & Africa,South Africa,Electronics,Smart Wearables,417.74,1,0.0,417.74,313.45,104.29,Delivered,3
ORD-20237,2026-05-11,CUST-1214,Corporate,Asia Pacific,Singapore,Electronics,Wireless Audio,151.7,5,0.0,758.5,591.08,167.42,Cancelled,2
ORD-20238,2025-08-20,CUST-1086,Corporate,Europe,Germany,Electronics,Monitors & Displays,607.56,3,0.0,1822.68,1413.81,408.87,Delivered,3
ORD-20239,2025-10-10,CUST-1247,Small Business,Latin America,Colombia,Office Supplies,Breakroom Supplies,117.42,5,0.15,499.04,340.6,158.44,Delivered,2
ORD-20240,2025-03-10,CUST-1219,Enterprise,North America,Canada,Electronics,Monitors & Displays,350.59,2,0.0,701.18,425.63,275.55,Delivered,4
ORD-20241,2026-01-12,CUST-1197,Corporate,North America,Mexico,Electronics,Smartphones & Tablets,661.3,3,0.0,1983.9,1392.98,590.92,Shipped,4
ORD-20242,2025-08-25,CUST-1397,Corporate,Latin America,Chile,Office Supplies,Paper & Stationeries Pack,108.7,2,0.05,206.53,131.39,75.14,Delivered,3
ORD-20243,2026-05-11,CUST-1327,Corporate,Asia Pacific,India,Electronics,Monitors & Displays,456.94,5,0.05,2170.46,1619.27,551.19,Delivered,4
ORD-20244,2026-04-12,CUST-1100,Enterprise,Europe,France,Electronics,Wireless Audio,100.98,15,0.1,1363.23,876.09,487.14,Delivered,5
ORD-20245,2025-12-30,CUST-1138,Enterprise,Europe,Germany,Electronics,Wireless Audio,202.62,8,0.05,1539.91,984.98,554.93,Delivered,3
ORD-20246,2026-07-16,CUST-1074,Corporate,North America,Canada,Electronics,Smartphones & Tablets,1100.07,8,0.05,8360.53,5785.12,2575.41,Delivered,5
ORD-20247,2025-06-20,CUST-1120,Corporate,North America,Canada,Office Supplies,Presentation Equipment,219.65,1,0.0,219.65,137.4,82.25,Cancelled,1
ORD-20248,2025-08-31,CUST-1398,Corporate,North America,USA,Electronics,Laptops & Workstations,2287.37,2,0.05,4346.0,2988.66,1357.34,Delivered,3
ORD-20249,2025-08-10,CUST-1357,Enterprise,North America,USA,Office Supplies,Breakroom Supplies,78.57,1,0.0,78.57,53.59,24.98,Delivered,2
ORD-20250,2025-08-02,CUST-1233,Consumer,North America,USA,Electronics,Laptops & Workstations,2396.82,1,0.15,2037.3,1380.91,656.39,Delivered,2
ORD-20251,2026-01-14,CUST-1353,Enterprise,North America,USA,Electronics,Smartphones & Tablets,1231.16,3,0.1,3324.13,2198.9,1125.23,Delivered,4
ORD-20252,2025-10-09,CUST-1131,Enterprise,North America,USA,Electronics,Smartphones & Tablets,889.29,2,0.1,1600.72,1159.15,441.57,Delivered,4
ORD-20253,2026-02-13,CUST-1262,Corporate,North America,Mexico,Software & Cloud,DevOps Productivity Tools,304.75,2,0.0,609.5,76.2,533.3,Delivered,3
ORD-20254,2025-10-17,CUST-1038,Enterprise,North America,Canada,Software & Cloud,Cloud Analytics Suite,2651.07,2,0.0,5302.14,1411.67,3890.47,Delivered,4
ORD-20255,2025-03-15,CUST-1258,Small Business,Latin America,Colombia,Software & Cloud,Cybersecurity Suite,467.0,5,0.05,2218.25,269.88,1948.37,Delivered,4
ORD-20256,2026-03-08,CUST-1225,Corporate,Europe,Spain,Software & Cloud,Cybersecurity Suite,1013.71,5,0.15,4308.27,772.23,3536.04,Processing,5
ORD-20257,2026-03-20,CUST-1196,Corporate,North America,Canada,Software & Cloud,DevOps Productivity Tools,949.44,4,0.05,3607.87,1041.81,2566.06,Delivered,4
ORD-20258,2025-06-30,CUST-1095,Small Business,North America,Canada,Electronics,Wireless Audio,111.95,2,0.1,201.51,145.25,56.26,Shipped,5
ORD-20259,2025-08-12,CUST-1344,Corporate,North America,Canada,Electronics,Wireless Audio,216.32,1,0.0,216.32,154.19,62.13,Delivered,4
ORD-20260,2025-03-27,CUST-1220,Consumer,Europe,United Kingdom,Office Furniture,Adjustable Standing Desks,1293.47,2,0.1,2328.25,1251.6,1076.65,Delivered,4
ORD-20261,2025-07-11,CUST-1033,Corporate,Europe,France,Electronics,Wireless Audio,108.12,2,0.05,205.43,124.54,80.89,Delivered,3
ORD-20262,2025-11-14,CUST-1354,Consumer,Europe,United Kingdom,Software & Cloud,Enterprise CRM License,2303.06,1,0.05,2187.91,269.68,1918.23,Delivered,3
ORD-20263,2025-04-18,CUST-1289,Small Business,Asia Pacific,Japan,Software & Cloud,Cybersecurity Suite,2103.88,3,0.0,6311.64,1383.29,4928.35,Delivered,4
ORD-20264,2025-07-23,CUST-1170,Corporate,North America,Canada,Electronics,Monitors & Displays,596.43,2,0.0,1192.86,722.77,470.09,Delivered,5
ORD-20265,2026-01-31,CUST-1093,Small Business,North America,Canada,Electronics,Laptops & Workstations,1705.28,2,0.1,3069.5,2203.08,866.42,Delivered,1
ORD-20266,2025-01-11,CUST-1330,Small Business,Europe,United Kingdom,Electronics,Monitors & Displays,694.19,4,0.15,2360.25,1484.83,875.42,Delivered,3
ORD-20267,2026-06-27,CUST-1123,Consumer,North America,USA,Office Furniture,Ergonomic Executive Chairs,443.42,1,0.0,443.42,217.94,225.48,Shipped,4
ORD-20268,2025-03-18,CUST-1362,Corporate,North America,Canada,Office Supplies,High-Volume Printers,1121.3,5,0.0,5606.5,3839.99,1766.51,Delivered,4
ORD-20269,2025-11-22,CUST-1138,Small Business,Europe,Germany,Office Furniture,LED Desk Lighting,100.37,2,0.2,160.59,82.02,78.57,Delivered,4
ORD-20270,2025-12-06,CUST-1144,Small Business,Asia Pacific,South Korea,Electronics,Monitors & Displays,668.55,3,0.0,2005.65,1583.29,422.36,Delivered,3
ORD-20271,2026-05-18,CUST-1055,Corporate,Europe,Netherlands,Office Furniture,Conference Tables,1512.39,3,0.05,4310.31,2468.55,1841.76,Shipped,3
ORD-20272,2025-05-24,CUST-1149,Enterprise,Latin America,Chile,Office Furniture,Conference Tables,1552.46,5,0.05,7374.18,3816.71,3557.47,Delivered,4
ORD-20273,2025-10-16,CUST-1011,Corporate,Asia Pacific,Singapore,Electronics,Smart Wearables,387.15,2,0.0,774.3,559.97,214.33,Delivered,2
ORD-20274,2026-02-05,CUST-1355,Small Business,North America,Mexico,Software & Cloud,AI Assistant Subscription,677.11,2,0.1,1218.8,250.84,967.96,Processing,4
ORD-20275,2025-01-23,CUST-1050,Corporate,North America,USA,Electronics,Laptops & Workstations,1522.16,1,0.0,1522.16,995.95,526.21,Delivered,4
ORD-20276,2025-09-03,CUST-1286,Small Business,Europe,France,Office Furniture,Ergonomic Executive Chairs,841.02,1,0.1,756.92,387.11,369.81,Delivered,4
ORD-20277,2025-11-10,CUST-1197,Corporate,Asia Pacific,Singapore,Electronics,Laptops & Workstations,2378.93,2,0.0,4757.86,3378.27,1379.59,Shipped,4
ORD-20278,2025-05-18,CUST-1326,Corporate,North America,Canada,Electronics,Laptops & Workstations,2316.67,1,0.1,2085.0,1534.3,550.7,Delivered,3
ORD-20279,2025-06-25,CUST-1270,Enterprise,Latin America,Brazil,Electronics,Monitors & Displays,684.49,3,0.1,1848.12,1205.95,642.17,Cancelled,2
ORD-20280,2026-05-21,CUST-1059,Consumer,North America,Canada,Software & Cloud,Enterprise CRM License,1968.37,1,0.15,1673.11,449.06,1224.05,Delivered,4
ORD-20281,2025-10-14,CUST-1207,Small Business,North America,USA,Office Supplies,Presentation Equipment,401.91,2,0.05,763.63,494.18,269.45,Delivered,4
ORD-20282,2025-04-14,CUST-1187,Corporate,Europe,United Kingdom,Electronics,Smart Wearables,286.02,10,0.0,2860.2,2085.08,775.12,Delivered,5
ORD-20283,2025-04-15,CUST-1222,Corporate,North America,Mexico,Office Supplies,High-Volume Printers,840.44,4,0.0,3361.76,2085.31,1276.45,Cancelled,1
ORD-20284,2026-01-04,CUST-1204,Corporate,Asia Pacific,Japan,Electronics,Monitors & Displays,595.33,2,0.05,1131.13,726.55,404.58,Delivered,5
ORD-20285,2026-06-26,CUST-1214,Corporate,Latin America,Brazil,Electronics,Monitors & Displays,687.55,2,0.0,1375.1,1035.29,339.81,Delivered,2
ORD-20286,2025-10-05,CUST-1052,Enterprise,North America,Canada,Electronics,Smartphones & Tablets,647.94,2,0.0,1295.88,787.33,508.55,Delivered,2
ORD-20287,2025-11-21,CUST-1032,Enterprise,Europe,Netherlands,Electronics,Monitors & Displays,618.75,1,0.1,556.88,348.92,207.96,Delivered,3
ORD-20288,2025-10-30,CUST-1176,Corporate,Latin America,Chile,Electronics,Smartphones & Tablets,794.36,5,0.0,3971.8,2805.57,1166.23,Delivered,2
ORD-20289,2025-11-03,CUST-1198,Small Business,Latin America,Brazil,Electronics,Monitors & Displays,763.19,5,0.0,3815.95,2525.17,1290.78,Delivered,3
ORD-20290,2025-03-05,CUST-1149,Small Business,Asia Pacific,Japan,Electronics,Laptops & Workstations,1910.6,2,0.05,3630.14,2303.02,1327.12,Delivered,2
ORD-20291,2026-07-12,CUST-1149,Enterprise,North America,USA,Electronics,Laptops & Workstations,1594.17,2,0.0,3188.34,2450.32,738.02,Delivered,3
ORD-20292,2025-10-19,CUST-1070,Small Business,Europe,France,Software & Cloud,Enterprise CRM License,1639.06,3,0.1,4425.46,1139.37,3286.09,Delivered,4
ORD-20293,2025-09-28,CUST-1278,Enterprise,North America,Canada,Software & Cloud,AI Assistant Subscription,281.02,3,0.0,843.06,250.57,592.49,Delivered,3
ORD-20294,2025-01-13,CUST-1108,Corporate,Asia Pacific,South Korea,Electronics,Monitors & Displays,741.8,1,0.05,704.71,520.11,184.6,Delivered,5
ORD-20295,2025-07-15,CUST-1093,Small Business,Europe,France,Software & Cloud,DevOps Productivity Tools,311.3,4,0.0,1245.2,230.98,1014.22,Delivered,4
ORD-20296,2026-06-21,CUST-1208,Small Business,Europe,United Kingdom,Office Furniture,Ergonomic Executive Chairs,653.46,1,0.15,555.44,352.33,203.11,Delivered,5
ORD-20297,2026-01-24,CUST-1344,Corporate,North America,USA,Electronics,Monitors & Displays,516.09,2,0.0,1032.18,660.05,372.13,Processing,4
ORD-20298,2025-06-21,CUST-1327,Corporate,North America,Mexico,Software & Cloud,AI Assistant Subscription,304.81,3,0.0,914.43,192.43,722.0,Delivered,4
ORD-20299,2026-03-23,CUST-1193,Corporate,Asia Pacific,India,Electronics,Smart Wearables,204.79,2,0.05,389.1,267.96,121.14,Delivered,3
ORD-20300,2025-01-11,CUST-1253,Corporate,North America,Canada,Software & Cloud,Cloud Analytics Suite,1117.44,1,0.15,949.82,167.1,782.72,Shipped,4
ORD-20301,2025-04-14,CUST-1294,Small Business,Europe,Germany,Electronics,Wireless Audio,349.04,1,0.0,349.04,245.3,103.74,Delivered,3
ORD-20302,2025-03-08,CUST-1108,Enterprise,Europe,Netherlands,Software & Cloud,AI Assistant Subscription,613.69,5,0.1,2761.61,795.76,1965.85,Delivered,4
ORD-20303,2026-03-11,CUST-1029,Corporate,North America,Canada,Software & Cloud,Enterprise CRM License,676.15,1,0.0,676.15,87.82,588.33,Delivered,4
ORD-20304,2025-08-22,CUST-1376,Corporate,North America,Mexico,Office Supplies,Presentation Equipment,431.82,3,0.0,1295.46,661.78,633.68,Delivered,5
ORD-20305,2026-05-25,CUST-1270,Corporate,Asia Pacific,Singapore,Software & Cloud,Enterprise CRM License,1265.49,3,0.0,3796.47,947.24,2849.23,Delivered,4
ORD-20306,2026-04-13,CUST-1347,Corporate,Europe,France,Office Furniture,Adjustable Standing Desks,1278.09,2,0.0,2556.18,1349.14,1207.04,Delivered,5
ORD-20307,2025-10-26,CUST-1272,Enterprise,Europe,Germany,Office Supplies,Storage & Archiving Units,257.7,2,0.0,515.4,261.63,253.77,Cancelled,1
